,Magnet_X,Magnet_Y,Magnet_Z,Pose_X,Pose_Y,Pose_Z,Tx_1,Ty_1,Tz_1,Tx_2,Ty_2,Tz_2,Tx_3,Ty_3,Tz_3,Tx_4,Ty_4,Tz_4,Tx_5,Ty_5,Tz_5,Tx_6,Ty_6,Tz_6,Tx_7,Ty_7,Tz_7,Tx_8,Ty_8,Tz_8,Tx_9,Ty_9,Tz_9,Tx_10,Ty_10,Tz_10,Tx_11,Ty_11,Tz_11,Tx_12,Ty_12,Tz_12,Tx_13,Ty_13,Tz_13,Tx_14,Ty_14,Tz_14,Tx_15,Ty_15,Tz_15,Tx_16,Ty_16,Tz_16
575,0.075,-0.09,0.048,1,0,0,-10.51711136,-14.84779353,-19.99096099,27.54685733,10.01359481,-35.07893301,6.832960927,50.79476577,-20.62092028,27.77654383,20.71262141,-92.67138156,37.39091593,-12.13133683,4.463055804,38.91155002,39.46944622,-93.00993803,8.803378531,16.76214029,-0.133931464,10.02705706,8.603649371,-20.08181711,173.5019981,-88.86659087,63.56915624,38.54769481,151.5294625,-144.2693803,-27.16878374,41.87279344,-51.81172879,-18.28696136,23.25415621,-21.5408963,595.8600672,-16.09728481,651.540291,-112.2175552,-10.9950772,-476.8977683,-69.56919669,24.71864216,-96.0123125,-17.95039325,20.70432067,-50.46619786
576,0.045,-0.09,0.048,1,0,0,-13.37496371,-20.05501817,-18.18283814,30.11306015,4.876308481,-33.40367458,10.47925281,50.91330031,-20.39059965,29.39589162,22.03047917,-92.67724104,22.03035715,-28.30025772,12.05596607,54.17263287,23.01799526,-85.91171501,19.12948996,22.8831169,-1.806639722,10.45742814,14.31207482,-22.09987364,40.04564412,-134.4424879,101.0155385,172.1823348,108.1555751,-104.4595415,-22.89454603,80.53415021,-81.33486653,-26.60247632,33.04421605,-29.46140071,-105.6195847,4.861008216,496.8047899,510.8443565,-10.51070299,-625.2594165,-125.0093812,24.14763729,-197.2510455,-37.91642035,20.41838776,-65.02139464
577,0.015,-0.09,0.048,1,0,0,-17.18909197,-22.79623502,-17.72361243,30.29760038,-1.263948003,-32.17324647,14.86458074,48.24172417,-19.90908053,31.95152364,23.57732252,-93.06637442,5.840592971,-30.58375756,12.86912731,53.735378,-1.567374016,-75.95729839,35.80344149,21.24867021,-1.652434208,14.63708282,21.15200066,-25.06397292,-20.18251481,-91.28468052,69.61085182,170.3975072,-45.56503567,22.16157775,36.93319063,125.9646952,-118.5448588,-36.47977318,54.23616236,-46.93865304,-129.662844,10.09370426,192.5832557,508.828646,2.5410324,582.7200912,-112.9557477,18.13122547,-483.0114356,-72.72568588,19.44801388,-101.6093298
578,-0.015,-0.09,0.048,1,0,0,-20.64832439,-22.73627856,-17.40784961,27.53311676,-5.848862176,-30.40130976,17.47087463,43.29684007,-18.62877978,35.09537463,23.70694709,-92.8077603,-3.304469583,-25.14485867,10.48047529,38.43962698,-19.10958603,-69.58341716,50.87962858,5.376002242,4.903463227,24.51174315,27.46005221,-28.30585675,-24.90266969,-53.54392204,40.35107474,38.73511915,-91.7684561,54.43078162,169.9054411,84.96493222,-83.64878979,-32.93359037,91.35066909,-78.25422281,-71.50808063,10.17214824,83.49443009,-104.3641462,0.840043976,440.3062342,493.4356488,3.776915311,-612.7354332,-130.7127119,17.20198747,-207.1201792
579,-0.045,-0.09,0.048,1,0,0,-23.33124623,-21.57113895,-17.52011724,23.45360279,-8.536983226,-29.91379423,17.69264558,37.43094242,-16.5114629,39.43103619,21.09417782,-92.68766641,-7.30347157,-18.38921836,8.02806768,21.68867306,-21.32650846,-68.43456898,50.76241631,-19.5057269,14.86893828,41.4127893,26.19016753,-27.2192845,-16.63382491,-33.16261148,24.98134163,-20.97883119,-50.64290426,20.79553985,166.6223906,-71.01679059,42.45742105,27.81298984,134.929096,-116.7420356,-33.89788046,10.08198232,45.62564862,-117.7330147,-0.827758193,154.3466608,481.143379,23.83498101,541.998847,-116.9244821,12.08392979,-504.5085383
580,-0.075,-0.09,0.048,1,0,0,-24.70640045,-20.07874904,-18.42454941,19.62976693,-8.951782638,-29.65789856,14.77260211,32.70398018,-15.45933404,41.96824571,16.04046483,-91.25428215,-7.879381296,-12.87553779,5.753590453,11.46330087,-16.10182731,-70.35770631,35.53411806,-36.58214303,21.14115352,56.82180739,10.79949177,-20.5629131,-8.467236713,-22.69128906,16.49982179,-25.36523582,-13.59608,-8.689562887,35.44759277,-119.6930911,78.16976237,162.372272,92.04996036,-78.50389939,-13.61908524,9.95427239,31.42353627,-63.64773734,-2.036794447,52.28278844,-104.6748197,33.25284958,396.2863496,526.2126898,15.74725666,-635.2763939
581,0.075,0.09,0.048,-1,0,0,-545.1542594,-5.065436996,-496.152933,131.1512439,0.722779525,484.9233583,69.00417455,31.59655309,124.1513618,41.78276975,3.544663651,0.861550754,-173.2844458,-85.59395197,23.38243393,-27.93958509,121.7330129,96.23003143,33.64713789,25.0109629,123.09338,21.71884897,-0.035921915,75.56935615,-41.12746343,-31.51283931,81.92876174,-28.04893805,48.93390726,49.90660122,-2.929311524,15.40246244,73.0126749,-7.568701169,15.36186318,71.71138382,-10.67126418,-3.906077188,103.9126702,-9.27491518,-3.099975949,72.87315288,-7.847746101,27.79068804,45.8661891,-3.734865024,21.06898971,45.81373538
582,0.045,0.09,0.048,-1,0,0,84.17589828,-25.41368855,-396.7215849,-479.8636277,19.04539427,638.8084513,123.1298841,34.3727698,222.8788447,59.25628596,3.933185742,13.97564913,-47.24013364,-132.4803942,-13.90123213,-156.5547784,78.26911279,60.96521647,28.80882194,61.17960369,152.0793616,29.61660488,10.14922416,83.65883262,-26.6615367,-48.71538381,75.62831715,-42.0831249,32.0016037,42.87980393,-12.6225842,20.50641771,75.26476476,-7.760440239,20.95831221,73.76607773,-8.045559229,-9.247948588,103.1117284,-11.57605,-7.952580464,71.31320054,-11.46641626,27.69979317,45.81389473,-5.260634896,22.80109529,46.32913983
583,0.015,0.09,0.048,-1,0,0,100.838376,-25.89888456,-107.1336329,-520.5913923,-4.438355262,-516.2544344,111.4977749,41.70511297,499.0547976,92.15402021,5.707415878,49.09170232,13.38514695,-89.83262463,19.03341405,-159.5196594,-81.30277244,-59.34033786,-29.78726228,101.1222336,186.3820115,37.76929284,30.10254236,99.0529658,-10.52648316,-50.4222517,75.00646359,-42.28281661,8.066889556,33.14910239,-27.72701746,18.12478107,74.54410289,-11.56427087,27.29841595,75.91808961,-3.338208346,-12.62602373,102.6989315,-11.25997909,-14.03858877,69.74570358,-15.16886482,25.12174107,45.30011056,-7.843458673,23.71010976,46.78665368
584,-0.015,0.09,0.048,-1,0,0,43.85959026,-24.22461375,-2.899582288,128.3815024,-16.91740289,-414.0640149,-495.4303613,54.5399205,622.5856355,144.4034518,9.717726405,146.5485443,19.19294795,-51.95723623,48.41875211,-32.18335943,-126.0726766,-93.5483792,-156.4508588,54.84681023,152.4816419,32.43063361,66.36021173,129.1556043,-1.160854766,-44.74963864,77.1247695,-28.16796203,-7.971772349,27.0971733,-41.61862248,1.769846712,68.46938418,-21.211808,32.73230358,78.11549785,0.596400916,-12.74964873,102.6637738,-8.49341185,-18.83343238,68.23008822,-17.51918364,20.71566924,43.95221075,-11.29207516,23.17168124,47.10425324
585,-0.045,0.09,0.048,-1,0,0,9.054239558,-23.53022646,32.59030513,144.8347131,-11.87375653,-120.5880298,-512.5101686,20.6595621,-514.1195611,131.5303733,17.99446302,420.5027983,11.68941215,-31.45731228,64.64777257,28.85319426,-81.49426434,-61.72199343,-157.9525438,-100.7072468,32.50620156,-26.14651888,105.2198272,162.6687533,2.540624971,-37.92167233,79.34144225,-12.33355792,-9.737501072,26.37822982,-42.20945768,-22.47720131,59.39072647,-36.26355403,30.2864577,77.49295299,3.377600645,-11.14742746,102.1537689,-4.696356559,-21.17467746,67.43229299,-17.44431775,15.16605414,42.18827534,-15.27495764,20.75269663,46.41034958
586,-0.075,0.09,0.048,-1,0,0,-9.958188452,-22.78942469,46.79198224,87.00374771,-8.692229304,-14.78144826,115.0013163,17.36475629,-390.3716877,-464.5244788,16.19516267,533.6686885,3.629346743,-21.12383485,72.85159419,34.70153724,-43.35237801,-33.28032905,-33.68824918,-142.2862247,-2.371232737,-152.0434075,56.98424476,127.4457381,3.364286668,-32.03594705,81.2173327,-2.597517934,-4.183371287,28.86217113,-28.68643777,-37.74179896,52.97127814,-50.44448403,14.30532727,70.99909615,5.378577253,-9.031119465,102.8430576,-1.218924064,-21.39924179,67.5008285,-15.13476518,10.53845597,40.68396462,-18.28935665,15.72955302,44.86616469
587,0.075,0.075,0.048,-1,0,0,-505.9843764,147.0719103,-398.3994992,102.0038523,-120.6386254,427.1395521,64.51866854,12.98926533,122.0487845,41.13690597,-0.85014858,0.794608446,-252.4595573,-132.5577781,-43.67631313,-7.469252269,159.8692339,170.5008788,48.1534298,23.52228126,131.5904469,25.0920221,-2.135909,77.08496408,-56.58665718,-38.47869018,78.29960986,-32.82114665,60.8209956,56.16443363,0.975504599,20.73097964,76.5479061,-4.570101679,16.3063072,72.32344778,-14.92529994,-5.288969497,103.6982646,-11.59092391,-0.822278654,73.60784187,-7.484781353,30.36172662,47.92479373,-2.555673124,21.90979636,47.27594905
588,0.045,0.075,0.048,-1,0,0,59.38414273,104.0069472,-352.7406464,-440.618416,-138.2847426,513.8794385,109.9709086,-12.52831298,212.0066746,57.97013546,-4.21540009,13.77207619,-27.03847267,-174.4800274,-86.67569768,-235.1979895,122.470293,129.8015898,55.12081327,68.27230716,179.7876561,36.91387347,7.904278829,86.90056632,-31.96339096,-62.19632216,68.95768806,-56.86046777,37.89699252,45.80539392,-10.35424961,30.15265986,80.78746665,-4.381121973,22.85591364,75.32319254,-9.870127937,-12.64890079,102.2945602,-15.08195231,-7.174606511,71.4454438,-11.75939267,30.6633917,47.95256198,-4.476548806,24.31211678,47.66763332
589,0.015,0.075,0.048,-1,0,0,89.50197828,23.96352435,-97.34695249,-477.6272079,156.8588427,-425.6435778,80.15461758,-79.64071539,445.0685072,88.02376816,-13.08074368,47.17356989,41.41646735,-98.74441338,-10.27610679,-236.8620636,-132.3845966,-125.1850833,-10.95197366,138.439634,258.7200347,52.32378817,28.81828775,109.2249114,-8.156436166,-61.16142982,69.02582516,-56.08574341,0.974009539,29.07997296,-32.36768829,29.8750217,81.53613925,-7.757815696,32.04428837,79.56137959,-3.910184061,-15.9524447,100.9875585,-14.9359541,-15.27976037,69.30708453,-16.72846722,27.94289388,47.00376175,-7.602534288,25.87442061,48.46404379
590,-0.015,0.075,0.048,-1,0,0,40.19340712,-4.12557736,-1.039435555,106.2387237,115.2197269,-371.2310165,-458.8549732,-97.54493297,510.4076973,132.5043171,-36.75648633,137.1632406,34.53228181,-51.12226438,38.08258206,-10.6282284,-167.3441914,-164.5812857,-234.9129671,95.26674966,217.8044877,58.65046102,74.03342387,157.3470672,3.436158699,-50.81528918,73.44420738,-32.13261171,-20.97621159,20.80662549,-55.84712915,6.793587318,71.66751313,-19.03887849,41.76896512,83.64654422,1.864042212,-15.24823307,100.5717325,-10.62768734,-21.31956413,67.0242687,-20.10661285,21.90862124,45.18470467,-12.59767686,26.00547959,48.08532293
591,-0.045,0.075,0.048,-1,0,0,7.574466014,-14.39726382,32.81124484,134.3112968,37.13099986,-111.2473426,-472.8139764,182.8987621,-423.8054527,105.6862805,-107.2209559,369.0526451,18.67302077,-29.44757347,61.37730404,56.43166755,-89.48501998,-89.51400777,-234.9820389,-150.8585581,-29.55710047,-6.153509758,144.2669786,237.6052868,6.175395316,-40.15553312,77.53143762,-9.734171291,-19.59945988,21.16054413,-56.21805617,-28.86108219,55.46554384,-40.87470877,42.63878003,84.11436841,5.065429016,-12.74315325,101.4332165,-5.604349387,-24.09303726,66.3762457,-20.34795496,14.71745338,42.54149717,-17.44457591,23.4738531,47.30561639
592,-0.075,0.075,0.048,-1,0,0,-10.33225508,-18.16534609,47.19031199,83.3082736,9.952028421,-12.06891046,95.1187739,145.8525602,-347.9743706,-424.6431134,-143.9862495,429.4876091,6.944148592,-19.49765928,70.95570617,49.5043469,-42.14539883,-42.60982377,-15.18820827,-181.7834539,-70.20620544,-228.931656,101.036115,197.2478736,5.829408869,-33.07227636,81.22352021,1.68251647,-9.161553886,25.30588181,-33.42285263,-49.8590875,45.90431385,-64.22572467,20.61173137,74.86838433,6.827464614,-10.52652326,102.4510912,-0.879480816,-23.63438247,66.10831454,-16.71207359,8.196646573,40.02616507,-21.4710648,17.36688306,45.03065005
593,0.075,0.06,0.048,-1,0,0,-397.1494649,163.7430482,-201.2078225,43.79168991,-174.9328866,315.9042732,53.23570988,-1.504010359,115.4573973,39.56761653,-4.521280421,-0.05029159,-359.5701146,-179.3569024,-175.8951295,36.99166175,175.4252738,279.1482349,62.22236143,15.59410306,141.1569078,27.91823551,-4.577737872,78.06661463,-78.03304556,-49.03011782,71.82849375,-37.46983873,79.14030006,69.36710992,7.650560835,26.65636883,81.48938382,-2.257095592,16.53429105,73.8214289,-19.91734695,-6.522322126,103.1604717,-13.8597851,3.042692302,74.63213394,-6.4348867,33.16630996,48.747282,-1.204238926,23.92612357,47.28657644
594,0.045,0.06,0.048,-1,0,0,-1.905624448,157.936027,-230.7934351,-341.2273036,-172.1160245,321.1617966,80.40101221,-43.89150606,185.909297,54.34189096,-10.9599236,11.93230459,15.71403294,-190.6730717,-195.9069467,-341.1867107,173.0879526,268.0326207,89.06409993,61.24628176,211.7314324,43.14732635,3.562756616,89.59099307,-36.49917279,-81.431142,56.76548257,-77.84680997,49.34032172,52.73221902,-4.352284179,42.24710751,90.55468556,0.089343831,24.74277728,78.58944859,-13.42255939,-16.30713809,100.392617,-19.40034661,-5.415156648,72.28829503,-11.81138451,33.82652148,49.03689826,-2.837339404,26.83807809,48.6345713
595,0.015,0.06,0.048,-1,0,0,56.93910137,55.81724277,-68.59415332,-365.7635615,176.8055635,-220.5500688,25.35440763,-137.8305972,334.4234647,78.2443864,-27.77068171,39.9495497,75.57786075,-90.38925327,-44.68227026,-342.9982629,-180.0118116,-253.4642226,33.51998713,156.3598431,367.3218944,66.85219613,22.07290917,117.5555218,-2.857098679,-74.09080564,60.45533801,-76.52776657,-8.981220983,21.90183824,-36.2639507,48.858375,94.21404713,-1.569107375,37.96744938,85.3419332,-4.168312327,-20.34728915,99.61413094,-19.13671522,-16.68089033,68.47325469,-19.3352053,31.22289882,48.27819113,-6.473261609,29.24194262,49.54118339
596,-0.015,0.06,0.048,-1,0,0,28.51268773,10.05132026,5.9094555,45.85834378,171.4160241,-248.7740114,-358.7666809,-134.3135468,323.941643,104.4430475,-69.59470191,111.0082681,49.65333046,-43.32947914,28.47988317,32.36300435,-183.424402,-269.640048,-339.1293055,144.5067138,356.0475189,93.82967139,67.97790666,189.9116473,10.24037613,-56.53140854,68.7604661,-36.24785732,-38.97499609,7.662303125,-76.6317569,17.26737735,79.47456177,-13.59340035,55.01409434,93.62328329,2.796241641,-18.796476,99.90976666,-13.23802475,-25.35570315,65.15376659,-24.68279646,23.15081799,45.56065862,-12.81361293,30.35582855,50.15896
597,-0.045,0.06,0.048,-1,0,0,2.389235362,-7.214322883,35.15925534,103.0067957,70.34824579,-82.29900527,-366.395529,212.38271,-219.2434226,52.00308609,-165.0352989,260.6698295,25.46518923,-24.59394667,58.27502963,92.0584124,-80.58430888,-122.6635931,-336.7877967,-202.7868103,-159.1986949,35.65753202,163.2460332,346.2512912,11.52659696,-42.36634561,75.41516617,-3.722197628,-32.11377729,11.66315047,-76.93067538,-40.43117365,48.38377536,-45.07977567,60.8351628,96.90502091,6.42656937,-15.25037784,100.4885682,-5.307882179,-28.46556648,64.29343801,-24.37583825,12.42345359,41.07547716,-20.38861855,26.78614164,48.85429724
598,-0.075,0.06,0.048,-1,0,0,-12.87007701,-14.65567817,48.27781574,71.94139388,25.68008425,-5.328044332,36.54526284,206.275069,-230.4191292,-324.4173418,-172.5651022,251.1004935,10.3515626,-16.40978703,70.2106752,65.14092893,-34.24707945,-52.26456124,28.42824681,-197.6115184,-175.1408459,-335.933845,147.9165754,330.5067559,9.340790212,-33.62154641,79.8670447,8.559132198,-15.08701469,19.98264384,-38.07967321,-68.67500907,32.80096765,-84.30492956,29.78890369,81.2863214,8.289571739,-11.48913714,101.37009,0.515736701,-26.85734836,64.71024519,-19.18137205,4.227926969,38.02932068,-25.85465649,18.10548295,45.64822065
599,0.075,0.045,0.048,-1,0,0,-284.8199081,112.1553469,-63.91581967,-2.794983234,-164.4585316,216.1381695,39.14518908,-9.676244754,106.0432313,37.02180761,-7.732690021,-1.035547458,-468.7001683,-157.9277483,-372.6831123,92.92538086,127.6120986,392.4697567,73.79387743,2.663008126,147.2168932,29.84170768,-7.689804542,78.02082295,-111.3708188,-68.18041323,57.6014441,-40.30628946,105.9578407,92.14804266,16.83865882,31.48600236,88.20684556,1.325154371,16.85997697,75.10406434,-27.39784244,-9.427038129,102.0741642,-17.5720721,8.751653445,77.34604273,-4.869706784,36.78877199,50.80292704,0.286823565,24.14421974,47.94255418
600,0.045,0.045,0.048,-1,0,0,-49.2853631,144.5370217,-114.5787759,-239.3459099,-129.137212,187.7427095,47.25478307,-54.26370999,154.0855159,48.2653535,-16.89846108,8.834348035,75.3998601,-140.3549218,-319.9747968,-449.642607,157.6811173,462.5281923,119.4323542,33.2376972,238.675287,47.48593458,-2.936222992,91.73359671,-38.44907683,-110.5531804,33.60362665,-111.0888351,66.85541893,66.02816417,6.484582203,57.00785736,105.5416548,5.663636504,25.87885079,81.16562467,-16.57152964,-23.24212062,97.9669308,-25.89981123,-3.380526601,73.34787999,-12.03421478,39.21357517,52.03777915,-0.871009482,28.41148517,49.54625988
601,0.015,0.045,0.048,-1,0,0,21.70340724,65.68364217,-34.46120875,-251.1849396,127.4842063,-79.58598205,-20.06827702,-128.238213,231.5031727,63.68829504,-36.81075665,31.16358476,108.5026833,-59.92841431,-74.25909346,-450.5120355,-163.4453956,-448.3623245,89.35383205,111.3168662,480.7733657,78.93502374,8.873142929,124.8532627,8.116548091,-89.04048161,46.4836051,-109.1778976,-28.07479982,6.440398406,-37.97302832,75.04167747,118.2859824,7.430656277,42.45872453,91.97514327,-3.901827642,-26.26852979,96.79336527,-25.67679258,-19.15250413,67.05160568,-22.84523102,36.53763756,51.22439521,-4.856772047,33.1148637,51.22861084
602,-0.015,0.045,0.048,-1,0,0,12.67549468,18.78759627,15.60154525,-3.957366915,158.6904792,-130.2409684,-254.104372,-94.29259703,195.0652045,73.04161946,-81.08243744,80.14380365,61.24886048,-28.57339955,21.33477738,93.29377032,-131.7176319,-389.3521058,-447.4218989,132.9060417,551.2381246,124.433029,40.98354608,217.5000814,19.94944974,-61.33163275,61.98244729,-38.03465157,-66.6699682,-15.60587852,-107.5941832,34.06416987,93.16979015,-3.506457294,68.68196573,107.6599685,4.446234947,-22.76010286,97.38300278,-16.55558899,-31.31556891,62.88017257,-31.28100573,25.63436517,46.25962016,-12.97761857,35.69457354,52.49287394
603,-0.045,0.045,0.048,-1,0,0,-3.761548183,-2.297139913,38.51050796,67.27011097,80.57406198,-47.58332458,-256.7118212,165.1036696,-76.57489767,8.040630217,-157.4808298,156.7717386,30.00941379,-17.40049561,55.6697803,125.3331981,-50.2213431,-152.1572756,-442.7292858,-190.437237,-349.35552,92.26099858,120.8176428,464.31831,17.65318283,-42.95435861,72.55660036,6.943627998,-46.28060694,-2.486736783,-108.3468916,-59.59815599,34.6631678,-49.2544402,87.00171309,119.9351895,8.799685381,-18.13288602,99.25008896,-5.840021893,-33.99390445,61.69312032,-31.30128681,10.22813252,39.83683851,-23.95008837,32.50179695,51.58384482
604,-0.075,0.045,0.048,-1,0,0,-15.84381424,-11.38298883,48.87826184,56.6518448,33.60915164,4.141867634,-11.82859376,195.0970897,-117.0363157,-222.8576273,-128.6270726,119.4024451,12.196997,-12.54487571,69.57918645,77.90967346,-19.45213994,-59.60750231,89.20473051,-148.6321748,-292.2173102,-448.3540244,137.3259515,529.5151828,13.02837781,-33.20547229,78.33769762,18.17805796,-20.02808195,13.64818104,-40.26347676,-96.15055662,10.32983209,-116.749646,47.69693504,94.65291834,10.11848886,-13.13511722,99.97478174,1.776086555,-31.07620366,62.98674495,-22.39348648,-1.116174017,36.02537607,-32.31339867,20.60152988,46.62006558
605,0.075,0.03,0.048,-1,0,0,-201.8419377,62.4053251,3.704787212,-25.58638838,-128.2652288,146.5622482,24.21987483,-11.82733722,96.97482292,33.94022867,-9.442469163,-1.68827874,-520.5213151,-2.181758363,-503.4287336,119.1534764,7.296016392,439.851255,77.89154234,-15.76204786,149.5012353,30.30840996,-11.69497441,79.33305759,-163.7315566,-100.7164453,26.1465391,-36.24583733,141.668359,136.3612703,29.39078442,34.00937381,96.45352582,4.998497001,15.7743056,77.26236016,-38.28289909,-14.3279082,99.31148395,-21.825886,16.62527886,82.26569159,-2.417838067,41.11975271,53.89974758,2.800397129,25.82375095,49.11894531
606,0.045,0.03,0.048,-1,0,0,-70.00712848,105.159286,-37.86492423,-160.6866811,-84.83991606,117.1820943,19.57872789,-49.12911629,126.9394571,41.52997938,-19.52370763,6.387266982,108.8339051,-14.60416573,-387.4771547,-499.6207465,10.00626547,566.8187474,132.4717068,-12.99093258,248.8215579,49.04831964,-10.75421124,92.29513355,-34.67736205,-148.5665627,-6.792320026,-162.3396811,97.75052142,96.60328534,25.00527181,71.09373005,126.0309544,13.07278314,25.35106595,84.51661477,-21.22861286,-31.93646212,92.80237684,-35.54195274,0.780360947,75.32913459,-11.75006189,46.9581428,56.42224141,1.695161916,31.07238971,51.44983726
607,0.015,0.03,0.048,-1,0,0,-6.990189244,59.74786383,-4.436206086,-165.4275546,77.56689601,-9.864656178,-41.2248728,-92.84272936,160.7927061,49.46762095,-39.22272457,22.28186752,122.6030183,-12.05604665,-88.42850383,-502.3135369,-8.874154772,-576.1080467,117.3052984,-6.749683705,527.2683092,82.73098303,-8.84616572,127.2105033,26.49804523,-104.0157375,25.05865258,-158.9661607,-59.76514392,-25.05426748,-33.08088379,110.7332282,160.5873037,20.10402567,45.07550197,100.0967636,-2.990995304,-34.68603867,92.40295921,-35.35867787,-23.31474526,65.17971348,-26.45158739,45.17650954,55.34618374,-2.103653283,37.50199349,54.44238055
608,-0.015,0.03,0.048,-1,0,0,-2.073500591,20.57476534,25.52323871,-25.67683826,121.2217823,-52.40145078,-174.8441346,-47.16732806,125.4522064,44.70554302,-76.54291903,52.29120003,65.93036583,-10.08707413,17.98325721,131.9492972,-7.868846678,-456.7040323,-499.9442288,-13.86909623,648.6701306,136.6138941,-4.853520506,228.6521932,32.17854004,-64.54525007,53.69328979,-32.43831714,-103.5870944,-55.23277131,-156.9383865,62.51997418,125.3671737,14.27971664,81.87347848,129.0602807,7.569829819,-28.38104368,94.64059705,-20.91558915,-39.34853789,58.95840392,-40.05252505,29.65395922,48.51278655,-11.95557888,42.78461875,57.16011921
609,-0.045,0.03,0.048,-1,0,0,-10.89654812,0.257597992,41.11806682,37.47428075,74.81987018,-17.24334898,-173.8438256,115.6918256,-2.245355347,-13.64034113,-121.3581399,85.95501523,31.8806369,-9.127895045,54.95051794,142.2085881,-2.457435594,-165.1691839,-494.6895431,-40.33726846,-485.0824041,119.572373,3.511514629,514.210895,24.28094711,-43.3845772,69.37428289,25.95382754,-60.46209433,-22.14330735,-157.731234,-92.66111436,4.919882676,-45.10572234,122.3667666,162.1916404,11.71810932,-20.87949695,96.93543199,-4.925527336,-41.23691816,57.81483734,-39.86974504,6.402831421,38.66396349,-27.66340145,40.23645279,56.1305493
610,-0.075,0.03,0.048,-1,0,0,-19.23284878,-9.90684959,49.8292521,40.95625463,36.08603204,14.05510538,-35.49276115,157.7798018,-39.04735102,-145.0203655,-81.22043298,50.75477377,12.88417479,-8.549417066,69.35728093,83.55281261,-0.753588956,-62.28153255,125.0422828,-26.51724424,-360.1591448,-502.8593761,-2.903610978,638.8688721,16.52078911,-32.30827408,76.93135333,30.77320656,-22.85468679,6.406700818,-36.51948547,-131.2881768,-29.19823555,-167.0098428,76.14296374,124.5335644,12.00707262,-14.01524849,98.95899731,4.210598722,-35.72373247,60.23906449,-26.50449062,-9.016925986,31.46840649,-41.94003073,23.9014116,48.547695
611,0.075,0.015,0.048,-1,0,0,-148.015458,28.961243,33.35041875,-31.70248897,-93.19556296,105.3634644,12.53852749,-9.642852487,89.32967419,30.54376639,-10.88806649,-3.203729837,-476.9920758,156.5726236,-402.9119939,88.55095362,-116.3635892,382.0624143,73.67712537,-34.33931002,147.0209278,29.69834229,-16.10961321,78.62399724,-241.9856805,-151.8687272,-41.69773781,-18.13027719,179.5486903,210.6992383,43.21626622,33.40155769,106.2460704,8.557995382,13.93143442,78.61873826,-53.9562134,-22.42910275,95.8863271,-27.10246282,28.57311718,89.97019924,1.965083966,46.18546933,57.9369555,4.749676987,26.24986173,50.94708769
612,0.045,0.015,0.048,-1,0,0,-74.55155114,68.37055686,5.300687,-108.0876046,-53.27270278,82.78170996,0.256788732,-36.47334738,105.4923722,35.12337324,-20.5414146,2.715647125,85.52771277,111.9583158,-341.9185652,-457.0252321,-148.4091691,447.3680445,119.4581808,-60.73199682,237.0085257,47.01940679,-19.31636157,91.38373333,-15.26272731,-190.4917041,-75.88593886,-241.9886651,144.8125628,165.156455,52.02267821,78.66632822,155.1548965,20.17932089,23.59940473,88.72609,-26.08703017,-45.95282954,85.84921314,-49.76559512,7.183870233,79.74127175,-9.084783005,55.78109658,63.48659454,5.329912459,33.47270411,54.09841265
613,0.015,0.015,0.048,-1,0,0,-26.91897124,46.35117017,17.48670388,-109.4806117,43.37111682,22.96092221,-45.74192474,-57.36430754,119.4257586,37.87236342,-37.58278091,13.76188332,111.8745674,37.31256782,-78.0791448,-461.7853515,156.7644439,-478.3989929,89.63241613,-129.0264148,469.0465324,78.97743983,-27.55816972,124.47606,54.62893366,-112.1777797,-3.456391106,-233.1438904,-108.658441,-96.28667882,-14.05814508,149.0328911,233.4616992,34.18576388,44.3428218,110.4312611,0.253707916,-45.67804784,85.77872021,-48.58038128,-30.72063931,61.32320356,-32.00461528,56.21939852,62.24820359,2.240771044,42.68948656,58.74188634
614,-0.015,0.015,0.048,-1,0,0,-15.49473881,18.78597217,34.30202996,-32.04280444,83.36540122,-6.285661986,-121.0489206,-17.70794934,94.30063907,27.51196654,-63.82709926,30.70045184,62.73695184,9.161076731,20.52395068,107.750266,123.2020584,-411.887803,-456.8188858,-163.8848355,537.6164111,124.5221648,-51.85794223,217.6316961,46.94026788,-63.21373135,43.63154445,-10.89525601,-143.0455063,-125.9203945,-234.1787456,105.4854608,191.0287681,39.97365294,89.77605735,157.4021404,13.16363957,-34.57267319,90.79000247,-24.5327549,-52.13819262,51.50786903,-54.0604009,34.92222976,51.90029544,-9.690931206,52.95520331,62.96112479
615,-0.045,0.015,0.048,-1,0,0,-18.00333716,1.027644736,45.4640334,17.31512816,61.12339615,5.93038589,-120.0456662,82.33082625,31.06273052,-19.34602148,-85.64138588,43.97682753,30.35191661,-0.490318982,55.16578188,131.5687156,46.85843626,-155.9960333,-456.7267539,125.7905115,-395.0244011,91.78407927,-121.9763698,457.0986455,31.4147386,-41.18933295,65.5410091,53.52482254,-67.57324736,-49.73571349,-232.3440313,-142.6910351,-59.98087411,-27.91046624,160.4287179,235.1203746,16.19243799,-23.8376899,95.07334344,-2.426753346,-50.81536792,52.14474999,-53.48400191,0.266683203,34.10223218,-32.66603038,52.78968596,63.17694906
